Unnamed: 0,AvgSpeed,Country,DangerLvl,NoAccidents,NoFatalities,NoJourneys,PoliceActivity,RoadCond,Season,Weather,Weekend
9366,low,US,low,medium,high,medium,regular,bad,spring,bad,weekend
9367,low,Europe,low,low,low,medium,regular,bad,winter,bad,working
9369,low,Europe,low,low,low,medium,regular,good,summer,good,working
9370,low,Europe,low,low,medium,medium,regular,good,winter,bad,working
9372,low,Europe,low,low,medium,low,regular,bad,spring,bad,weekend
9373,high,US,low,medium,low,medium,regular,good,winter,bad,working
9374,low,UK,low,low,low,medium,increased,good,summer,good,working
9375,high,Europe,low,low,low,low,regular,good,winter,good,working
9377,high,Europe,low,low,low,low,regular,good,summer,good,working
9379,low,Europe,low,low,low,medium,regular,bad,winter,bad,holiday
9380,high,Europe,low,medium,low,medium,regular,good,summer,good,weekend
9381,low,US,high,low,low,low,regular,bad,spring,bad,weekend
9382,low,Europe,low,medium,high,medium,regular,bad,winter,bad,working
9383,high,Europe,low,low,low,medium,regular,good,spring,bad,working
9385,low,UK,low,low,medium,medium,regular,bad,winter,bad,weekend
9388,high,UK,low,low,low,low,regular,good,fall,good,working
9392,low,UK,low,low,low,medium,regular,bad,summer,good,working
9393,high,Europe,low,low,low,medium,regular,good,winter,bad,working
9395,low,Europe,low,low,low,medium,regular,bad,winter,bad,working
9397,low,US,low,medium,medium,medium,regular,good,summer,good,weekend
9399,low,Europe,low,medium,medium,low,regular,bad,spring,good,weekend
9400,high,UK,low,high,high,medium,regular,good,spring,good,working
9401,high,Europe,low,low,low,medium,regular,good,fall,good,working
9402,high,Europe,high,high,high,low,regular,bad,spring,bad,working
9404,low,UK,low,low,low,medium,increased,bad,summer,good,working
9406,low,US,low,high,medium,low,regular,bad,fall,good,weekend
9408,high,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
9412,low,Europe,low,medium,low,medium,regular,bad,winter,bad,working
9413,low,US,low,medium,medium,medium,regular,good,summer,good,weekend
9415,low,Europe,low,low,low,medium,regular,bad,winter,bad,working
9417,low,Europe,low,low,low,medium,regular,good,spring,good,working
9418,low,UK,low,medium,low,medium,regular,bad,fall,bad,working
9419,low,US,low,medium,high,medium,regular,good,summer,good,working
9420,high,UK,low,high,high,medium,regular,good,fall,good,weekend
9421,low,US,low,low,low,medium,regular,bad,fall,good,weekend
9422,high,US,low,high,medium,medium,regular,bad,fall,bad,working
9427,low,Europe,low,low,low,low,increased,good,spring,bad,working
9428,low,UK,low,low,low,low,regular,bad,spring,bad,working
9430,low,US,low,low,low,medium,regular,good,spring,bad,weekend
9432,high,US,high,low,low,low,regular,bad,fall,bad,working
9433,high,US,low,medium,medium,low,regular,bad,winter,bad,working
9435,high,Europe,low,high,high,medium,regular,bad,winter,bad,working
9437,low,UK,low,low,low,medium,regular,good,winter,good,weekend
9438,high,Europe,low,low,low,medium,regular,bad,summer,good,working
9439,high,US,low,low,low,low,regular,bad,winter,good,weekend
9440,low,Europe,low,low,low,medium,regular,bad,spring,bad,working
9441,high,UK,low,low,medium,low,regular,good,spring,good,weekend
9442,low,Europe,low,high,medium,medium,increased,bad,fall,good,weekend
9444,high,Europe,low,low,low,medium,regular,good,fall,good,working
9445,low,Europe,low,high,medium,medium,regular,bad,spring,bad,weekend
9446,low,Europe,low,low,low,medium,regular,bad,summer,bad,working
9450,low,Europe,low,low,low,low,regular,bad,fall,bad,weekend
9453,low,Europe,low,low,low,medium,regular,good,winter,bad,weekend
9454,low,US,low,high,medium,medium,regular,bad,winter,bad,working
9455,low,UK,low,low,medium,low,regular,bad,winter,bad,working
9456,low,Europe,low,high,medium,medium,regular,bad,summer,bad,weekend
9457,high,US,low,low,medium,medium,regular,good,spring,good,working
9458,high,US,low,medium,low,medium,regular,good,winter,good,weekend
9459,high,UK,low,low,low,medium,regular,good,summer,good,holiday
9460,high,US,low,low,low,medium,regular,good,fall,good,weekend
9461,low,US,low,high,high,medium,regular,bad,summer,good,working
9462,high,UK,low,low,medium,low,regular,good,winter,good,weekend
9464,high,Europe,low,low,medium,medium,regular,good,summer,good,weekend
9465,low,Europe,low,low,low,low,regular,bad,winter,bad,weekend
9466,low,Europe,low,low,high,medium,regular,bad,winter,bad,working
9470,high,US,low,low,low,medium,regular,good,spring,good,weekend
9473,high,Europe,low,medium,low,low,regular,good,fall,good,working
9474,low,US,low,low,low,low,regular,bad,winter,bad,working
9475,high,US,low,low,low,medium,regular,good,winter,bad,working
9476,high,Europe,low,medium,low,medium,regular,good,summer,good,working
9477,high,Europe,low,low,medium,low,regular,bad,winter,bad,working
9480,high,Europe,low,medium,high,medium,regular,good,spring,good,holiday
9481,high,Europe,low,low,low,medium,regular,bad,fall,bad,working
9483,high,UK,high,high,high,medium,regular,bad,fall,bad,weekend
9485,low,Europe,low,low,low,medium,regular,bad,fall,bad,working
9486,high,US,low,medium,low,medium,regular,good,summer,bad,working
9487,high,Europe,low,high,high,medium,regular,good,summer,good,working
9490,low,Europe,low,medium,medium,low,regular,bad,spring,bad,holiday
9491,low,UK,low,medium,high,medium,regular,bad,fall,bad,weekend
9492,low,Europe,low,low,low,medium,regular,good,fall,good,working
9493,low,UK,low,high,high,medium,regular,bad,winter,good,working
9494,high,US,low,high,medium,medium,regular,bad,winter,bad,weekend
9495,low,US,low,medium,medium,medium,regular,bad,winter,bad,working
9496,high,Europe,low,medium,low,medium,regular,bad,winter,bad,weekend
9498,low,US,low,low,medium,medium,regular,bad,winter,bad,working
9499,low,UK,low,medium,low,medium,regular,bad,winter,bad,working
9500,low,Europe,low,low,low,medium,regular,good,winter,good,working
9501,low,Europe,low,low,low,medium,regular,good,summer,good,weekend
9505,high,Europe,low,medium,low,medium,regular,bad,winter,bad,working
9506,high,US,low,low,low,medium,regular,good,winter,good,weekend
9507,high,Europe,low,medium,high,medium,regular,good,fall,good,weekend
9508,high,Europe,low,low,low,medium,regular,good,spring,good,working
9509,high,Europe,low,low,low,medium,regular,good,summer,good,working
9511,high,Europe,low,high,high,medium,regular,good,spring,good,working
9512,low,US,low,low,low,low,regular,bad,winter,bad,weekend
9513,high,Europe,low,low,medium,medium,regular,good,spring,good,working
9514,high,Europe,low,low,medium,medium,regular,bad,fall,good,weekend
9515,low,Europe,low,low,low,low,regular,bad,spring,bad,holiday
9516,high,Europe,low,high,high,medium,regular,good,summer,good,working
9517,low,UK,low,low,low,medium,increased,bad,winter,bad,working
9518,low,Europe,low,low,low,low,regular,bad,winter,bad,working
9519,low,UK,low,medium,low,medium,regular,bad,winter,bad,working
9520,low,US,low,low,low,low,regular,bad,winter,bad,weekend
9521,high,UK,low,medium,high,medium,regular,good,fall,good,working
9522,low,Europe,low,low,low,medium,regular,bad,winter,good,holiday
9524,high,UK,low,high,medium,medium,regular,good,spring,good,working
9525,high,US,low,high,high,medium,regular,bad,fall,good,working
9526,low,Europe,low,medium,low,medium,regular,good,fall,good,working
9527,high,US,low,low,low,medium,regular,good,summer,good,weekend
9529,low,Europe,low,low,low,medium,regular,bad,summer,good,working
9530,low,Europe,low,low,low,low,regular,good,fall,bad,working
9531,high,UK,low,high,medium,medium,regular,good,fall,good,weekend
9532,high,Europe,low,low,low,low,regular,good,summer,good,working
9533,high,US,low,medium,low,medium,regular,good,summer,good,working
9534,low,UK,low,low,low,low,regular,good,fall,good,weekend
9538,low,Europe,low,medium,high,medium,regular,good,summer,bad,working
9539,low,Europe,low,low,low,low,regular,bad,fall,bad,weekend
9542,high,US,low,medium,high,low,regular,good,summer,good,working
9543,low,Europe,low,high,medium,medium,regular,good,summer,good,working
9544,low,US,low,medium,medium,low,regular,bad,winter,bad,weekend
9545,high,Europe,high,high,high,medium,regular,good,fall,good,working
9546,low,Europe,low,low,low,medium,regular,bad,spring,good,weekend
9547,low,Europe,low,high,medium,medium,regular,good,summer,good,weekend
9550,high,Europe,low,medium,medium,medium,regular,good,spring,good,working
9553,high,Europe,low,low,low,medium,regular,bad,summer,good,weekend
9555,low,Europe,low,medium,low,medium,regular,bad,spring,good,working
9559,low,UK,low,low,low,medium,regular,bad,spring,good,weekend
9560,high,Europe,low,low,medium,low,regular,good,summer,good,weekend
9563,low,UK,low,medium,low,medium,regular,bad,fall,good,holiday
9564,low,Europe,low,low,low,low,regular,bad,winter,bad,working
9565,high,Europe,high,medium,low,low,regular,good,fall,bad,weekend
9566,low,Europe,low,medium,high,low,regular,bad,spring,bad,weekend
9569,high,US,low,high,medium,medium,regular,good,summer,good,holiday
9570,high,Europe,low,medium,medium,medium,regular,good,fall,good,working
9572,high,UK,low,medium,medium,medium,regular,good,spring,bad,weekend
9573,low,UK,high,low,low,low,regular,bad,spring,bad,holiday
9574,low,Europe,low,low,high,low,regular,bad,winter,bad,working
9576,low,Europe,low,medium,low,low,regular,bad,winter,bad,working
9579,low,US,low,medium,low,medium,regular,bad,spring,bad,working
9581,low,Europe,low,low,low,medium,regular,bad,winter,bad,working
9582,low,Europe,low,medium,low,low,regular,bad,spring,bad,holiday
9583,low,US,low,medium,low,medium,regular,bad,summer,bad,working
9585,high,UK,high,medium,medium,medium,regular,bad,spring,bad,working
9587,high,UK,low,high,high,medium,regular,good,spring,good,holiday
9589,high,US,low,medium,high,low,regular,good,spring,good,working
9594,low,UK,low,low,low,low,regular,good,fall,good,working
9595,low,US,low,low,low,medium,regular,good,fall,good,working
9597,low,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
9598,high,Europe,low,low,low,low,regular,good,summer,bad,working
9600,high,Europe,low,high,medium,medium,regular,good,spring,good,working
9601,low,Europe,low,low,low,low,regular,bad,spring,bad,working
9604,low,UK,low,low,medium,low,regular,good,winter,bad,working
9605,low,UK,low,low,low,low,regular,bad,winter,bad,working
9606,low,UK,low,low,medium,low,regular,bad,fall,bad,weekend
9607,low,UK,low,medium,low,medium,increased,bad,winter,bad,working
9608,high,Europe,low,medium,high,medium,regular,good,winter,bad,holiday
9610,low,Europe,low,low,medium,low,regular,bad,spring,bad,working
9611,low,Europe,low,high,medium,medium,regular,bad,fall,bad,weekend
9613,low,Europe,low,medium,high,medium,regular,bad,summer,good,working
9614,low,US,low,low,low,medium,regular,good,winter,good,working
9618,high,UK,low,high,high,medium,regular,good,summer,good,working
9620,high,US,low,low,low,medium,regular,good,fall,good,working
9622,low,UK,low,low,low,low,regular,bad,fall,bad,working
9623,high,Europe,low,low,low,medium,regular,good,spring,good,working
9624,low,Europe,low,low,low,medium,regular,bad,fall,bad,working
9625,low,UK,low,low,low,low,increased,bad,fall,bad,working
9626,low,US,low,medium,high,medium,regular,bad,spring,bad,working
9627,low,UK,low,low,medium,medium,regular,good,spring,bad,weekend
9628,low,Europe,low,low,medium,medium,increased,good,summer,good,working
9629,low,UK,low,low,low,low,regular,bad,fall,bad,working
9630,high,Europe,low,medium,medium,medium,regular,good,summer,good,weekend
9633,low,US,low,medium,low,low,regular,good,winter,good,working
9634,high,UK,low,low,low,low,regular,good,fall,good,working
9636,low,Europe,low,low,low,medium,regular,bad,winter,good,working
9637,low,US,low,high,high,medium,regular,bad,winter,bad,weekend
9638,high,US,low,low,low,medium,regular,good,summer,good,working
9639,low,Europe,low,high,high,medium,increased,bad,spring,good,working
9640,low,US,low,low,low,medium,regular,good,winter,bad,weekend
9642,high,US,low,medium,high,medium,regular,good,fall,good,working
9644,low,Europe,low,medium,medium,medium,regular,bad,spring,bad,working
9645,high,US,low,high,low,medium,regular,good,fall,good,working
9647,high,UK,high,high,medium,low,regular,bad,winter,bad,weekend
9648,high,US,low,medium,medium,medium,regular,good,summer,good,working
9649,high,Europe,low,low,low,low,regular,bad,spring,bad,working
9650,low,Europe,low,medium,low,medium,regular,good,spring,good,working
9651,low,US,low,low,medium,low,regular,bad,fall,bad,weekend
9654,low,US,low,low,low,low,regular,bad,fall,bad,working
9657,low,US,low,low,low,low,regular,bad,spring,good,working
9659,high,Europe,low,low,low,medium,regular,bad,spring,bad,working
9660,low,Europe,low,low,high,medium,regular,bad,spring,bad,working
9661,low,Europe,low,low,high,low,regular,bad,fall,bad,weekend
9666,low,US,low,low,low,medium,regular,good,spring,good,working
9667,high,Europe,low,low,medium,medium,regular,good,spring,good,working
9668,low,Europe,low,low,low,low,regular,good,spring,good,working
9669,low,Europe,low,medium,low,low,regular,bad,spring,bad,weekend
9672,high,Europe,low,low,low,medium,regular,good,summer,good,working
9673,low,US,low,low,low,medium,regular,bad,winter,bad,working
9674,low,Europe,low,medium,high,medium,increased,good,fall,good,working
9678,low,Europe,low,low,low,medium,regular,bad,fall,bad,working
9679,low,Europe,low,low,low,low,regular,bad,fall,bad,weekend
9681,low,Europe,low,medium,medium,medium,regular,good,summer,good,weekend
9682,high,UK,low,low,low,medium,increased,good,summer,good,working
9685,high,Europe,low,low,low,medium,regular,good,summer,good,working
9686,low,US,low,medium,low,medium,regular,bad,fall,good,weekend
9687,low,Europe,low,low,low,medium,regular,bad,fall,bad,working
9690,low,US,low,low,low,medium,increased,good,spring,good,working
9692,low,Europe,low,low,low,medium,regular,bad,summer,bad,working
9695,low,US,low,low,low,low,increased,bad,winter,bad,holiday
9697,high,Europe,low,low,medium,medium,regular,bad,summer,good,working
9698,low,Europe,low,medium,low,medium,increased,bad,winter,bad,weekend
9699,low,US,low,medium,high,medium,regular,bad,summer,good,weekend
9702,low,Europe,low,medium,medium,medium,regular,good,summer,good,working
9704,low,US,low,low,low,low,regular,bad,spring,good,working
9705,high,Europe,low,high,medium,medium,regular,bad,fall,bad,working
9706,high,Europe,low,medium,low,medium,regular,good,summer,bad,holiday
9707,low,Europe,low,medium,low,medium,regular,bad,spring,good,working
9708,high,Europe,low,low,medium,medium,regular,good,summer,good,weekend
9710,low,US,low,high,low,medium,regular,good,fall,good,weekend
9712,low,UK,low,high,high,medium,regular,good,spring,good,working
9716,low,Europe,low,medium,medium,medium,regular,good,summer,good,weekend
9720,low,Europe,low,high,high,medium,regular,good,fall,good,working
9721,low,US,low,low,low,low,regular,good,summer,bad,working
9723,high,UK,low,medium,medium,medium,regular,good,summer,good,weekend
9724,high,US,low,high,medium,medium,regular,good,fall,good,working
9725,low,UK,low,low,low,medium,regular,bad,winter,bad,working
9726,high,Europe,low,low,medium,medium,regular,good,summer,good,working
9727,low,Europe,low,medium,medium,medium,regular,bad,fall,bad,working
9729,low,Europe,low,high,medium,low,regular,bad,winter,bad,working
9730,low,Europe,low,low,low,medium,regular,bad,spring,good,weekend
9731,low,US,low,medium,high,medium,regular,bad,winter,bad,working
9732,low,US,low,medium,low,low,regular,good,winter,good,working
